"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/26/2025","AirNow","060658001","3","3.8","ug/m3 LC","21","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/27/2025","AirNow","060658001","3","4.4","ug/m3 LC","24","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/28/2025","AirNow","060658001","3","11.7","ug/m3 LC","56","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/29/2025","AirNow","060658001","3","10.9","ug/m3 LC","54","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/30/2025","AirNow","060658001","3","18.4","ug/m3 LC","68","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/31/2025","AirNow","060658001","3","27.7","ug/m3 LC","86","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/01/2025","AirNow","060658001","3","29.4","ug/m3 LC","89","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/02/2025","AirNow","060658001","3","28.1","ug/m3 LC","86","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/03/2025","AirNow","060658001","3","20.6","ug/m3 LC","72","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/04/2025","AirNow","060658001","3","12.4","ug/m3 LC","57","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/05/2025","AirNow","060658001","3","6.1","ug/m3 LC","34","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/06/2025","AirNow","060658001","3","5.3","ug/m3 LC","29","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/07/2025","AirNow","060658001","3","4","ug/m3 LC","22","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/08/2025","AirNow","060658001","3","8.8","ug/m3 LC","49","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/09/2025","AirNow","060658001","3","12.5","ug/m3 LC","57","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/10/2025","AirNow","060658001","3","11.8","ug/m3 LC","56","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/11/2025","AirNow","060658001","3","5.9","ug/m3 LC","33","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/12/2025","AirNow","060658001","3","4.8","ug/m3 LC","27","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/13/2025","AirNow","060658001","3","2.8","ug/m3 LC","16","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/14/2025","AirNow","060658001","3","5.5","ug/m3 LC","31","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/15/2025","AirNow","060658001","3","6.3","ug/m3 LC","35","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/16/2025","AirNow","060658001","3","10.5","ug/m3 LC","54","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/17/2025","AirNow","060658001","3","11.1","ug/m3 LC","55","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/18/2025","AirNow","060658001","3","9.6","ug/m3 LC","52","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/19/2025","AirNow","060658001","3","13.8","ug/m3 LC","60","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/20/2025","AirNow","060658001","3","8.3","ug/m3 LC","46","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/21/2025","AirNow","060658001","3","0.5","ug/m3 LC","3","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/22/2025","AirNow","060658001","3","6.7","ug/m3 LC","37","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/23/2025","AirNow","060658001","3","14","ug/m3 LC","60","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/24/2025","AirNow","060658001","3","16.3","ug/m3 LC","64","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/25/2025","AirNow","060658001","3","14.6","ug/m3 LC","61","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/26/2025","AirNow","060658001","3","8.1","ug/m3 LC","45","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/27/2025","AirNow","060658001","3","3.5","ug/m3 LC","19","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/28/2025","AirNow","060658001","3","6.6","ug/m3 LC","37","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/01/2025","AirNow","060658001","3","8","ug/m3 LC","44","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/02/2025","AirNow","060658001","3","5.3","ug/m3 LC","29","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/03/2025","AirNow","060658001","3","4","ug/m3 LC","22","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/04/2025","AirNow","060658001","3","8","ug/m3 LC","44","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/05/2025","AirNow","060658001","3","11.9","ug/m3 LC","56","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/06/2025","AirNow","060658001","3","3.4","ug/m3 LC","19","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/01/2025","AirNow","060658005","3","75.4","ug/m3 LC","165","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/02/2025","AirNow","060658005","3","33.1","ug/m3 LC","96","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/03/2025","AirNow","060658005","3","24.7","ug/m3 LC","80","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/04/2025","AirNow","060658005","3","44.1","ug/m3 LC","122","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/05/2025","AirNow","060658005","3","24.4","ug/m3 LC","80","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/06/2025","AirNow","060658005","3","15.5","ug/m3 LC","63","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/07/2025","AirNow","060658005","3","8.3","ug/m3 LC","46","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/08/2025","AirNow","060658005","3","4.4","ug/m3 LC","24","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/09/2025","AirNow","060658005","3","4","ug/m3 LC","22","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/10/2025","AirNow","060658005","3","14.3","ug/m3 LC","61","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/11/2025","AirNow","060658005","3","15.5","ug/m3 LC","63","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/12/2025","AirNow","060658005","3","1.6","ug/m3 LC","9","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/13/2025","AirNow","060658005","3","2","ug/m3 LC","11","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/14/2025","AirNow","060658005","3","4.1","ug/m3 LC","23","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/15/2025","AirNow","060658005","3","3.1","ug/m3 LC","17","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/16/2025","AirNow","060658005","3","9.8","ug/m3 LC","52","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/17/2025","AirNow","060658005","3","13.8","ug/m3 LC","60","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/18/2025","AirNow","060658005","3","20.2","ug/m3 LC","72","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/19/2025","AirNow","060658005","3","31.5","ug/m3 LC","93","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/20/2025","AirNow","060658005","3","15.3","ug/m3 LC","63","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/21/2025","AirNow","060658005","3","5.6","ug/m3 LC","31","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/22/2025","AirNow","060658005","3","5.4","ug/m3 LC","30","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/23/2025","AirNow","060658005","3","2.3","ug/m3 LC","13","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/24/2025","AirNow","060658005","3","7.7","ug/m3 LC","43","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/25/2025","AirNow","060658005","3","15.9","ug/m3 LC","64","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/26/2025","AirNow","060658005","3","6.8","ug/m3 LC","38","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/27/2025","AirNow","060658005","3","7.1","ug/m3 LC","39","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/28/2025","AirNow","060658005","3","13.4","ug/m3 LC","59","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/29/2025","AirNow","060658005","3","15.4","ug/m3 LC","63","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/30/2025","AirNow","060658005","3","21.1","ug/m3 LC","73","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/31/2025","AirNow","060658005","3","27.2","ug/m3 LC","85","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/01/2025","AirNow","060658005","3","35.7","ug/m3 LC","101","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/02/2025","AirNow","060658005","3","36.1","ug/m3 LC","102","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/03/2025","AirNow","060658005","3","28.1","ug/m3 LC","86","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/04/2025","AirNow","060658005","3","13.6","ug/m3 LC","59","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/05/2025","AirNow","060658005","3","8.5","ug/m3 LC","47","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/06/2025","AirNow","060658005","3","7.6","ug/m3 LC","42","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/07/2025","AirNow","060658005","3","4.2","ug/m3 LC","23","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/08/2025","AirNow","060658005","3","14.2","ug/m3 LC","61","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/09/2025","AirNow","060658005","3","19.5","ug/m3 LC","70","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/10/2025","AirNow","060658005","3","15.5","ug/m3 LC","63","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/11/2025","AirNow","060658005","3","9.7","ug/m3 LC","52","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/12/2025","AirNow","060658005","3","6","ug/m3 LC","33","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/13/2025","AirNow","060658005","3","4.8","ug/m3 LC","27","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/14/2025","AirNow","060658005","3","6.9","ug/m3 LC","38","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/15/2025","AirNow","060658005","3","10.1","ug/m3 LC","53","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/16/2025","AirNow","060658005","3","14.3","ug/m3 LC","61","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/17/2025","AirNow","060658005","3","15.1","ug/m3 LC","62","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/18/2025","AirNow","060658005","3","13.1","ug/m3 LC","58","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/19/2025","AirNow","060658005","3","16.7","ug/m3 LC","65","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/20/2025","AirNow","060658005","3","12.3","ug/m3 LC","57","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/21/2025","AirNow","060658005","3","4.5","ug/m3 LC","25","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/22/2025","AirNow","060658005","3","8.3","ug/m3 LC","46","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/23/2025","AirNow","060658005","3","17.7","ug/m3 LC","67","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/24/2025","AirNow","060658005","3","19.7","ug/m3 LC","71","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/25/2025","AirNow","060658005","3","17.2","ug/m3 LC","66","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/26/2025","AirNow","060658005","3","9.5","ug/m3 LC","52","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/27/2025","AirNow","060658005","3","1.8","ug/m3 LC","10","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/28/2025","AirNow","060658005","3","8","ug/m3 LC","44","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/01/2025","AirNow","060658005","3","8.9","ug/m3 LC","49","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/02/2025","AirNow","060658005","3","5.7","ug/m3 LC","32","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/03/2025","AirNow","060658005","3","6","ug/m3 LC","33","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/04/2025","AirNow","060658005","3","8.4","ug/m3 LC","47","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/05/2025","AirNow","060658005","3","11.4","ug/m3 LC","55","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/06/2025","AirNow","060658005","3","5.1","ug/m3 LC","28","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/01/2025","AirNow","060659001","3","16.5","ug/m3 LC","65","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/02/2025","AirNow","060659001","3","4.8","ug/m3 LC","27","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/03/2025","AirNow","060659001","3","8.1","ug/m3 LC","45","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/04/2025","AirNow","060659001","3","19.8","ug/m3 LC","71","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/05/2025","AirNow","060659001","3","5.7","ug/m3 LC","32","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/06/2025","AirNow","060659001","3","3.7","ug/m3 LC","21","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/07/2025","AirNow","060659001","3","6.2","ug/m3 LC","34","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/08/2025","AirNow","060659001","3","4.5","ug/m3 LC","25","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/10/2025","AirNow","060659001","3","4.5","ug/m3 LC","25","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/11/2025","AirNow","060659001","3","8.9","ug/m3 LC","49","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
