"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/25/2025","AirNow","060650009","1","0.067","ppm","90","Pechanga","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/26/2025","AirNow","060650009","1","0.064","ppm","80","Pechanga","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/27/2025","AirNow","060650009","1","0.053","ppm","49","Pechanga","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/28/2025","AirNow","060650009","1","0.051","ppm","47","Pechanga","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"03/01/2025","AirNow","060650009","1","0.044","ppm","41","Pechanga","20","83.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"01/01/2025","AirNow","060650010","1","0.042","ppm","39","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/02/2025","AirNow","060650010","1","0.042","ppm","39","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/03/2025","AirNow","060650010","1","0.046","ppm","43","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/04/2025","AirNow","060650010","1","0.045","ppm","42","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/05/2025","AirNow","060650010","1","0.043","ppm","40","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/06/2025","AirNow","060650010","1","0.041","ppm","38","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/07/2025","AirNow","060650010","1","0.043","ppm","40","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/08/2025","AirNow","060650010","1","0.042","ppm","39","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/09/2025","AirNow","060650010","1","0.045","ppm","42","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/10/2025","AirNow","060650010","1","0.043","ppm","40","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/11/2025","AirNow","060650010","1","0.046","ppm","43","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/12/2025","AirNow","060650010","1","0.042","ppm","39","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/13/2025","AirNow","060650010","1","0.039","ppm","36","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/14/2025","AirNow","060650010","1","0.041","ppm","38","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/15/2025","AirNow","060650010","1","0.044","ppm","41","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/16/2025","AirNow","060650010","1","0.045","ppm","42","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/17/2025","AirNow","060650010","1","0.049","ppm","45","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/18/2025","AirNow","060650010","1","0.044","ppm","41","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/19/2025","AirNow","060650010","1","0.049","ppm","45","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/20/2025","AirNow","060650010","1","0.045","ppm","42","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/21/2025","AirNow","060650010","1","0.044","ppm","41","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/22/2025","AirNow","060650010","1","0.044","ppm","41","Joshua Tree NP - Cottonwood Visitor Center","21","88.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/05/2025","AirNow","060650010","1","0.039","ppm","36","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/06/2025","AirNow","060650010","1","0.043","ppm","40","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/07/2025","AirNow","060650010","1","0.04","ppm","37","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/08/2025","AirNow","060650010","1","0.046","ppm","43","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/09/2025","AirNow","060650010","1","0.044","ppm","41","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/10/2025","AirNow","060650010","1","0.05","ppm","46","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/11/2025","AirNow","060650010","1","0.048","ppm","44","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/12/2025","AirNow","060650010","1","0.043","ppm","40","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/13/2025","AirNow","060650010","1","0.039","ppm","36","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/14/2025","AirNow","060650010","1","0.047","ppm","44","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/15/2025","AirNow","060650010","1","0.044","ppm","41","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/16/2025","AirNow","060650010","1","0.047","ppm","44","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/17/2025","AirNow","060650010","1","0.049","ppm","45","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/18/2025","AirNow","060650010","1","0.047","ppm","44","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/19/2025","AirNow","060650010","1","0.045","ppm","42","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/20/2025","AirNow","060650010","1","0.047","ppm","44","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/21/2025","AirNow","060650010","1","0.046","ppm","43","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/22/2025","AirNow","060650010","1","0.044","ppm","41","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/23/2025","AirNow","060650010","1","0.049","ppm","45","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/24/2025","AirNow","060650010","1","0.052","ppm","48","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/25/2025","AirNow","060650010","1","0.049","ppm","45","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/26/2025","AirNow","060650010","1","0.046","ppm","43","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/27/2025","AirNow","060650010","1","0.05","ppm","46","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/28/2025","AirNow","060650010","1","0.048","ppm","44","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"03/01/2025","AirNow","060650010","1","0.052","ppm","48","Joshua Tree NP - Cottonwood Visitor Center","21","88.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/01/2025","AirNow","060650012","1","0.047","ppm","44","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/02/2025","AirNow","060650012","1","0.047","ppm","44","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/03/2025","AirNow","060650012","1","0.049","ppm","45","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/04/2025","AirNow","060650012","1","0.045","ppm","42","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/05/2025","AirNow","060650012","1","0.046","ppm","43","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/06/2025","AirNow","060650012","1","0.047","ppm","44","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/07/2025","AirNow","060650012","1","0.043","ppm","40","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/08/2025","AirNow","060650012","1","0.044","ppm","41","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/09/2025","AirNow","060650012","1","0.047","ppm","44","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/10/2025","AirNow","060650012","1","0.045","ppm","42","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/11/2025","AirNow","060650012","1","0.045","ppm","42","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/12/2025","AirNow","060650012","1","0.044","ppm","41","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/13/2025","AirNow","060650012","1","0.041","ppm","38","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/14/2025","AirNow","060650012","1","0.042","ppm","39","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/15/2025","AirNow","060650012","1","0.045","ppm","42","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/16/2025","AirNow","060650012","1","0.046","ppm","43","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/17/2025","AirNow","060650012","1","0.049","ppm","45","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/18/2025","AirNow","060650012","1","0.046","ppm","43","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/19/2025","AirNow","060650012","1","0.05","ppm","46","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/20/2025","AirNow","060650012","1","0.048","ppm","44","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/21/2025","AirNow","060650012","1","0.045","ppm","42","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/22/2025","AirNow","060650012","1","0.045","ppm","42","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/23/2025","AirNow","060650012","1","0.046","ppm","43","Banning Airport","24","100.0000","44201","Ozone","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
