"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/18/2024","AQS","060710001","1","0.033","ppm","31","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"01/19/2024","AQS","060710001","1","0.032","ppm","30","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"01/20/2024","AQS","060710001","1","0.022","ppm","20","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"01/21/2024","AQS","060710001","1","0.039","ppm","36","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"01/22/2024","AQS","060710001","1","0.026","ppm","24","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"01/23/2024","AQS","060710001","1","0.035","ppm","32","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"01/24/2024","AQS","060710001","1","0.023","ppm","21","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"01/25/2024","AQS","060710001","1","0.04","ppm","37","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"01/26/2024","AQS","060710001","1","0.036","ppm","33","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"01/27/2024","AQS","060710001","1","0.035","ppm","32","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"01/28/2024","AQS","060710001","1","0.03","ppm","28","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"01/29/2024","AQS","060710001","1","0.033","ppm","31","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"01/30/2024","AQS","060710001","1","0.031","ppm","29","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"01/31/2024","AQS","060710001","1","0.048","ppm","44","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/01/2024","AQS","060710001","1","0.039","ppm","36","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/02/2024","AQS","060710001","1","0.044","ppm","41","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/03/2024","AQS","060710001","1","0.042","ppm","39","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/04/2024","AQS","060710001","1","0.04","ppm","37","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/05/2024","AQS","060710001","1","0.032","ppm","30","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/06/2024","AQS","060710001","1","0.038","ppm","35","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/07/2024","AQS","060710001","1","0.042","ppm","39","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/08/2024","AQS","060710001","1","0.044","ppm","41","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/09/2024","AQS","060710001","1","0.038","ppm","35","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/10/2024","AQS","060710001","1","0.04","ppm","37","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/11/2024","AQS","060710001","1","0.039","ppm","36","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/12/2024","AQS","060710001","1","0.038","ppm","35","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/13/2024","AQS","060710001","1","0.034","ppm","31","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/14/2024","AQS","060710001","1","0.041","ppm","38","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/15/2024","AQS","060710001","1","0.043","ppm","40","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/16/2024","AQS","060710001","1","0.034","ppm","31","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/17/2024","AQS","060710001","1","0.049","ppm","45","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/18/2024","AQS","060710001","1","0.047","ppm","44","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/19/2024","AQS","060710001","1","0.036","ppm","33","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/20/2024","AQS","060710001","1","0.034","ppm","31","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/21/2024","AQS","060710001","1","0.042","ppm","39","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/22/2024","AQS","060710001","1","0.042","ppm","39","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/23/2024","AQS","060710001","1","0.04","ppm","37","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/24/2024","AQS","060710001","1","0.039","ppm","36","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/25/2024","AQS","060710001","1","0.036","ppm","33","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/26/2024","AQS","060710001","1","0.043","ppm","40","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/27/2024","AQS","060710001","1","0.044","ppm","41","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/28/2024","AQS","060710001","1","0.042","ppm","39","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"02/29/2024","AQS","060710001","1","0.047","ppm","44","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/01/2024","AQS","060710001","1","0.046","ppm","43","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/02/2024","AQS","060710001","1","0.043","ppm","40","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/03/2024","AQS","060710001","1","0.045","ppm","42","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/04/2024","AQS","060710001","1","0.045","ppm","42","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/05/2024","AQS","060710001","1","0.044","ppm","41","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/06/2024","AQS","060710001","1","0.04","ppm","37","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/07/2024","AQS","060710001","1","0.042","ppm","39","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/08/2024","AQS","060710001","1","0.023","ppm","21","Barstow","28","165.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/09/2024","AQS","060710001","1","0.045","ppm","42","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/10/2024","AQS","060710001","1","0.05","ppm","46","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/11/2024","AQS","060710001","1","0.046","ppm","43","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/12/2024","AQS","060710001","1","0.042","ppm","39","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/13/2024","AQS","060710001","1","0.046","ppm","43","Barstow","40","235.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/14/2024","AQS","060710001","1","0.045","ppm","42","Barstow","64","376.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/15/2024","AQS","060710001","1","0.039","ppm","36","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/16/2024","AQS","060710001","1","0.037","ppm","34","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/17/2024","AQS","060710001","1","0.044","ppm","41","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/18/2024","AQS","060710001","1","0.047","ppm","44","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/19/2024","AQS","060710001","1","0.049","ppm","45","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/20/2024","AQS","060710001","1","0.053","ppm","49","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/21/2024","AQS","060710001","1","0.052","ppm","48","Barstow","52","306.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/22/2024","AQS","060710001","1","0.055","ppm","51","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/23/2024","AQS","060710001","1","0.045","ppm","42","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/24/2024","AQS","060710001","1","0.044","ppm","41","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/25/2024","AQS","060710001","1","0.046","ppm","43","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/26/2024","AQS","060710001","1","0.05","ppm","46","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/27/2024","AQS","060710001","1","0.06","ppm","67","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/28/2024","AQS","060710001","1","0.042","ppm","39","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/29/2024","AQS","060710001","1","0.054","ppm","50","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/30/2024","AQS","060710001","1","0.041","ppm","38","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"03/31/2024","AQS","060710001","1","0.047","ppm","44","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/01/2024","AQS","060710001","1","0.045","ppm","42","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/02/2024","AQS","060710001","1","0.048","ppm","44","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/03/2024","AQS","060710001","1","0.062","ppm","74","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/04/2024","AQS","060710001","1","0.051","ppm","47","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/05/2024","AQS","060710001","1","0.049","ppm","45","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/06/2024","AQS","060710001","1","0.05","ppm","46","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/07/2024","AQS","060710001","1","0.054","ppm","50","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/08/2024","AQS","060710001","1","0.055","ppm","51","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/09/2024","AQS","060710001","1","0.055","ppm","51","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/10/2024","AQS","060710001","1","0.052","ppm","48","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/11/2024","AQS","060710001","1","0.058","ppm","61","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/12/2024","AQS","060710001","1","0.065","ppm","84","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/13/2024","AQS","060710001","1","0.057","ppm","58","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/14/2024","AQS","060710001","1","0.052","ppm","48","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/15/2024","AQS","060710001","1","0.056","ppm","54","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/16/2024","AQS","060710001","1","0.057","ppm","58","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/17/2024","AQS","060710001","1","0.056","ppm","54","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/18/2024","AQS","060710001","1","0.056","ppm","54","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/19/2024","AQS","060710001","1","0.054","ppm","50","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/20/2024","AQS","060710001","1","0.058","ppm","61","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/21/2024","AQS","060710001","1","0.062","ppm","74","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/22/2024","AQS","060710001","1","0.062","ppm","74","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/23/2024","AQS","060710001","1","0.056","ppm","54","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/24/2024","AQS","060710001","1","0.053","ppm","49","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/25/2024","AQS","060710001","1","0.05","ppm","46","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/26/2024","AQS","060710001","1","0.049","ppm","45","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/27/2024","AQS","060710001","1","0.047","ppm","44","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/28/2024","AQS","060710001","1","0.052","ppm","48","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/29/2024","AQS","060710001","1","0.062","ppm","74","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"04/30/2024","AQS","060710001","1","0.063","ppm","77","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/01/2024","AQS","060710001","1","0.056","ppm","54","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/02/2024","AQS","060710001","1","0.06","ppm","67","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/03/2024","AQS","060710001","1","0.061","ppm","71","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/04/2024","AQS","060710001","1","0.053","ppm","49","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/05/2024","AQS","060710001","1","0.053","ppm","49","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/06/2024","AQS","060710001","1","0.051","ppm","47","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/08/2024","AQS","060710001","1","0.052","ppm","48","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/09/2024","AQS","060710001","1","0.046","ppm","43","Barstow","64","376.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/10/2024","AQS","060710001","1","0.048","ppm","44","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/11/2024","AQS","060710001","1","0.054","ppm","50","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/12/2024","AQS","060710001","1","0.064","ppm","80","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/13/2024","AQS","060710001","1","0.071","ppm","101","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/14/2024","AQS","060710001","1","0.073","ppm","108","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/15/2024","AQS","060710001","1","0.067","ppm","90","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/16/2024","AQS","060710001","1","0.065","ppm","84","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/17/2024","AQS","060710001","1","0.065","ppm","84","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/18/2024","AQS","060710001","1","0.072","ppm","105","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"05/19/2024","AQS","060710001","1","0.065","ppm","84","Barstow","68","400.0000","44201","Ozone","011","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
